course_id,course_title,slug,domain,level,language,course_format,duration_hours,price_inr,trainer_id,mapped_skill_ids,ai_generated_summary,has_ai_tutor,has_gamified_assessment,certificate_enabled,rating,enrollment_count,status,created_at
CRS043198,Cybersecurity Expert Mastery Program 43198,cybersecurity-expert-mastery-program-43198-43198,Cybersecurity,Expert,Gujarati,Hybrid,24,999,USR002021,SKL00308|SKL00295|SKL00069|SKL00460|SKL00486,"This course builds practical capability in Cybersecurity through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,True,4.6,8955,Under Review,2025-04-13
CRS043199,Cloud Intermediate Mastery Program 43199,cloud-intermediate-mastery-program-43199-43199,Cloud,Intermediate,Tamil,Hybrid,12,999,USR004168,SKL00033|SKL00384|SKL00094|SKL00348|SKL00248|SKL00372,"This course builds practical capability in Cloud through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,False,3.8,8583,Published,2025-12-03
CRS043200,Full Stack Advanced Mastery Program 43200,full-stack-advanced-mastery-program-43200-43200,Full Stack,Advanced,Bengali,Microlearning,40,24999,USR025473,SKL00214|SKL00156|SKL00047,"This course builds practical capability in Full Stack through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,3.4,5511,Draft,2024-10-05
CRS043201,Cybersecurity Advanced Mastery Program 43201,cybersecurity-advanced-mastery-program-43201-43201,Cybersecurity,Advanced,French,Hybrid,8,1999,USR038164,SKL00387|SKL00370|SKL00194|SKL00286|SKL00134|SKL00348,"This course builds practical capability in Cybersecurity through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.8,8053,Draft,2026-03-20
CRS043202,Manufacturing Advanced Mastery Program 43202,manufacturing-advanced-mastery-program-43202-43202,Manufacturing,Advanced,Telugu,Self-paced,8,0,USR011789,SKL00235|SKL00153|SKL00278|SKL00458|SKL00308,"This course builds practical capability in Manufacturing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.0,3557,Published,2026-02-16
CRS043203,Sales Expert Mastery Program 43203,sales-expert-mastery-program-43203-43203,Sales,Expert,Marathi,Simulation Lab,8,49999,USR047151,SKL00486|SKL00194,"This course builds practical capability in Sales through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,4.9,7554,Draft,2025-04-07
CRS043204,Quality Management Intermediate Mastery Program 43204,quality-management-intermediate-mastery-program-43204-43204,Quality Management,Intermediate,English,Hybrid,4,0,USR046521,SKL00150|SKL00255|SKL00075,"This course builds practical capability in Quality Management through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,4.4,4313,Archived,2025-03-16
CRS043205,Healthcare Expert Mastery Program 43205,healthcare-expert-mastery-program-43205-43205,Healthcare,Expert,Tamil,Simulation Lab,60,49999,USR031791,SKL00287|SKL00355|SKL00285|SKL00299|SKL00188|SKL00046,"This course builds practical capability in Healthcare through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,4.7,6304,Draft,2025-12-28
CRS043206,Cloud Intermediate Mastery Program 43206,cloud-intermediate-mastery-program-43206-43206,Cloud,Intermediate,Telugu,Self-paced,24,999,USR044683,SKL00126|SKL00092|SKL00082|SKL00300|SKL00184|SKL00499,"This course builds practical capability in Cloud through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,3.4,4620,Draft,2024-06-20
CRS043207,Healthcare Intermediate Mastery Program 43207,healthcare-intermediate-mastery-program-43207-43207,Healthcare,Intermediate,Hindi,Cohort-based,2,0,USR000413,SKL00084|SKL00233|SKL00118|SKL00271,"This course builds practical capability in Healthcare through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,3.2,6519,Archived,2026-05-04
CRS043208,Project Management Beginner Mastery Program 43208,project-management-beginner-mastery-program-43208-43208,Project Management,Beginner,Kannada,Microlearning,24,1999,USR030121,SKL00354|SKL00232|SKL00167,"This course builds practical capability in Project Management through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,False,3.9,1526,Draft,2024-07-25
CRS043209,AI Expert Mastery Program 43209,ai-expert-mastery-program-43209-43209,AI,Expert,French,Simulation Lab,6,14999,USR035869,SKL00387|SKL00060,"This course builds practical capability in AI through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.8,4621,Archived,2025-05-25
CRS043210,Sales Intermediate Mastery Program 43210,sales-intermediate-mastery-program-43210-43210,Sales,Intermediate,English,Cohort-based,60,4999,USR042492,SKL00045|SKL00062|SKL00185|SKL00342,"This course builds practical capability in Sales through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.4,6978,Under Review,2024-05-15
CRS043211,Full Stack Intermediate Mastery Program 43211,full-stack-intermediate-mastery-program-43211-43211,Full Stack,Intermediate,Gujarati,Self-paced,24,49999,USR008477,SKL00222|SKL00193|SKL00063|SKL00136|SKL00387|SKL00349,"This course builds practical capability in Full Stack through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,3.5,9435,Archived,2025-01-24
CRS043212,Digital Marketing Intermediate Mastery Program 43212,digital-marketing-intermediate-mastery-program-43212-43212,Digital Marketing,Intermediate,Arabic,Microlearning,2,49999,USR012147,SKL00400|SKL00270,"This course builds practical capability in Digital Marketing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,False,True,4.0,4529,Draft,2024-06-27
CRS043213,Finance Advanced Mastery Program 43213,finance-advanced-mastery-program-43213-43213,Finance,Advanced,English,Cohort-based,40,1999,USR007670,SKL00072|SKL00233|SKL00329|SKL00070|SKL00379,"This course builds practical capability in Finance through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.9,4438,Archived,2025-05-13
CRS043214,HR Advanced Mastery Program 43214,hr-advanced-mastery-program-43214-43214,HR,Advanced,Marathi,Hybrid,12,499,USR036632,SKL00012|SKL00378|SKL00099|SKL00204|SKL00290|SKL00482,"This course builds practical capability in HR through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,3.4,6379,Draft,2026-02-07
CRS043215,HR Intermediate Mastery Program 43215,hr-intermediate-mastery-program-43215-43215,HR,Intermediate,Gujarati,Self-paced,120,49999,USR037983,SKL00054|SKL00116|SKL00435|SKL00297|SKL00172,"This course builds practical capability in HR through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,3.9,6078,Under Review,2025-05-25
CRS043216,Healthcare Expert Mastery Program 43216,healthcare-expert-mastery-program-43216-43216,Healthcare,Expert,Arabic,Self-paced,12,49999,USR035786,SKL00072|SKL00120,"This course builds practical capability in Healthcare through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,False,True,4.5,8572,Draft,2025-04-30
CRS043217,Governance Beginner Mastery Program 43217,governance-beginner-mastery-program-43217-43217,Governance,Beginner,Telugu,Self-paced,12,499,USR018451,SKL00244|SKL00426|SKL00033,"This course builds practical capability in Governance through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,3.3,6952,Draft,2024-11-07
CRS043218,Digital Marketing Intermediate Mastery Program 43218,digital-marketing-intermediate-mastery-program-43218-43218,Digital Marketing,Intermediate,Arabic,Self-paced,8,24999,USR023400,SKL00329|SKL00035|SKL00308|SKL00227|SKL00312,"This course builds practical capability in Digital Marketing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,3.6,7465,Archived,2025-03-26
CRS043219,Healthcare Expert Mastery Program 43219,healthcare-expert-mastery-program-43219-43219,Healthcare,Expert,Arabic,Hybrid,6,49999,USR019277,SKL00366|SKL00420|SKL00173|SKL00018|SKL00401,"This course builds practical capability in Healthcare through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.2,1123,Archived,2025-11-20
CRS043220,HR Beginner Mastery Program 43220,hr-beginner-mastery-program-43220-43220,HR,Beginner,French,Cohort-based,6,999,USR043931,SKL00099|SKL00178|SKL00121|SKL00401|SKL00345,"This course builds practical capability in HR through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,4.6,2233,Draft,2026-01-11
CRS043221,Quality Management Expert Mastery Program 43221,quality-management-expert-mastery-program-43221-43221,Quality Management,Expert,Kannada,Self-paced,12,24999,USR037051,SKL00242|SKL00166|SKL00354|SKL00047,"This course builds practical capability in Quality Management through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,False,4.6,3702,Draft,2024-08-25
CRS043222,Full Stack Advanced Mastery Program 43222,full-stack-advanced-mastery-program-43222-43222,Full Stack,Advanced,English,Hybrid,60,1999,USR025034,SKL00011|SKL00146|SKL00128|SKL00198,"This course builds practical capability in Full Stack through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,True,4.1,5943,Draft,2024-09-06
CRS043223,Sales Expert Mastery Program 43223,sales-expert-mastery-program-43223-43223,Sales,Expert,Arabic,Hybrid,12,9999,USR041264,SKL00094|SKL00124|SKL00155|SKL00489|SKL00285,"This course builds practical capability in Sales through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,3.7,2232,Under Review,2026-03-25
CRS043224,Finance Advanced Mastery Program 43224,finance-advanced-mastery-program-43224-43224,Finance,Advanced,Tamil,Self-paced,2,1999,USR014717,SKL00447|SKL00038|SKL00059|SKL00179,"This course builds practical capability in Finance through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,3.5,8164,Under Review,2025-10-07
CRS043225,AI Advanced Mastery Program 43225,ai-advanced-mastery-program-43225-43225,AI,Advanced,Hindi,Hybrid,6,499,USR037354,SKL00072|SKL00448|SKL00250|SKL00331|SKL00301,"This course builds practical capability in AI through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,3.5,2892,Published,2025-12-17
CRS043226,Sales Advanced Mastery Program 43226,sales-advanced-mastery-program-43226-43226,Sales,Advanced,English,Live Instructor-led,80,24999,USR005062,SKL00471|SKL00410|SKL00318|SKL00007|SKL00412|SKL00428,"This course builds practical capability in Sales through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,3.3,4912,Draft,2025-12-07
CRS043227,HR Intermediate Mastery Program 43227,hr-intermediate-mastery-program-43227-43227,HR,Intermediate,English,Live Instructor-led,2,24999,USR009376,SKL00219|SKL00260|SKL00113,"This course builds practical capability in HR through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,3.3,125,Archived,2025-10-02
CRS043228,Manufacturing Beginner Mastery Program 43228,manufacturing-beginner-mastery-program-43228-43228,Manufacturing,Beginner,Gujarati,Hybrid,40,1999,USR036495,SKL00339|SKL00192|SKL00387|SKL00376,"This course builds practical capability in Manufacturing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,False,True,4.2,1780,Draft,2024-08-01
CRS043229,Healthcare Expert Mastery Program 43229,healthcare-expert-mastery-program-43229-43229,Healthcare,Expert,Gujarati,Self-paced,8,49999,USR021334,SKL00189|SKL00291|SKL00271|SKL00468|SKL00390|SKL00044,"This course builds practical capability in Healthcare through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.1,4761,Published,2025-10-23
CRS043230,Governance Advanced Mastery Program 43230,governance-advanced-mastery-program-43230-43230,Governance,Advanced,Telugu,Live Instructor-led,8,4999,USR022124,SKL00378|SKL00446|SKL00151|SKL00293|SKL00021|SKL00136,"This course builds practical capability in Governance through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,4.2,9963,Archived,2024-09-27
