thread_id,category,course_id,created_by_user_id,title,description,reply_count,accepted_answer_user_id,ai_answer_generated,status,created_at
FRM012958,Trainer Q&A,CRS017041,USR028518,How to solve a practical challenge in Manufacturing? #12958,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Manufacturing.",237,,True,Pinned,2025-12-10
FRM012959,Doubt Solving,CRS011913,USR041196,How to solve a practical challenge in Data Science? #12959,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Data Science.",63,USR024974,True,Open,2025-12-02
FRM012960,Career Guidance,CRS036242,USR033736,How to solve a practical challenge in Digital Marketing? #12960,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Digital Marketing.",32,USR008568,True,Closed,2026-04-02
FRM012961,Industry Discussion,CRS039065,USR026596,How to solve a practical challenge in Leadership? #12961,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Leadership.",168,,False,Closed,2026-02-28
FRM012962,Career Guidance,CRS048015,USR043159,How to solve a practical challenge in Governance? #12962,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Governance.",236,USR002690,False,Pinned,2026-03-01
FRM012963,Doubt Solving,,USR010766,How to solve a practical challenge in Digital Marketing? #12963,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Digital Marketing.",122,,True,Pinned,2025-12-05
FRM012964,Trainer Q&A,,USR002830,How to solve a practical challenge in HR? #12964,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to HR.",18,,True,Pinned,2026-01-26
FRM012965,Assessment Help,CRS003266,USR024404,How to solve a practical challenge in Finance? #12965,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Finance.",103,,True,Pinned,2026-03-24
FRM012966,Career Guidance,CRS015647,USR005354,How to solve a practical challenge in Project Management? #12966,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Project Management.",117,USR034655,False,Resolved,2026-02-03
FRM012967,AI Forum,CRS012757,USR032968,How to solve a practical challenge in Full Stack? #12967,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Full Stack.",236,USR047945,False,Pinned,2025-12-16
FRM012968,Project Help,CRS032984,USR046075,How to solve a practical challenge in Healthcare? #12968,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Healthcare.",174,,True,Pinned,2026-05-08
FRM012969,Career Guidance,,USR043880,How to solve a practical challenge in Leadership? #12969,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Leadership.",83,,True,Pinned,2026-02-05
FRM012970,Industry Discussion,CRS022728,USR002723,How to solve a practical challenge in Cloud? #12970,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cloud.",253,USR037441,True,Resolved,2025-11-30
FRM012971,Assessment Help,,USR007441,How to solve a practical challenge in Digital Marketing? #12971,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Digital Marketing.",270,USR015975,True,Resolved,2026-02-28
FRM012972,Project Help,CRS025354,USR018740,How to solve a practical challenge in Data Science? #12972,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Data Science.",167,,True,Resolved,2025-12-26
FRM012973,AI Forum,,USR041813,How to solve a practical challenge in Finance? #12973,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Finance.",226,,True,Open,2025-12-01
FRM012974,Industry Discussion,CRS045291,USR028015,How to solve a practical challenge in Project Management? #12974,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Project Management.",217,USR028176,True,Pinned,2026-05-10
FRM012975,Industry Discussion,,USR004910,How to solve a practical challenge in AI? #12975,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to AI.",90,,True,Resolved,2026-05-07
FRM012976,Doubt Solving,,USR006976,How to solve a practical challenge in Data Science? #12976,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Data Science.",139,USR006569,True,Closed,2026-05-01
FRM012977,Assessment Help,CRS026500,USR040373,How to solve a practical challenge in Project Management? #12977,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Project Management.",127,USR025013,False,Resolved,2025-12-14
FRM012978,Assessment Help,CRS002813,USR029494,How to solve a practical challenge in Healthcare? #12978,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Healthcare.",48,USR038345,True,Open,2026-05-05
FRM012979,Industry Discussion,CRS027152,USR041204,How to solve a practical challenge in Data Science? #12979,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Data Science.",292,,False,Open,2026-01-29
FRM012980,Project Help,CRS016311,USR035051,How to solve a practical challenge in Cybersecurity? #12980,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cybersecurity.",118,USR040185,True,Open,2025-12-01
FRM012981,AI Forum,CRS022290,USR043521,How to solve a practical challenge in Finance? #12981,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Finance.",63,,True,Pinned,2026-01-14
FRM012982,AI Forum,,USR015166,How to solve a practical challenge in Cloud? #12982,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cloud.",190,USR012577,True,Open,2026-03-01
FRM012983,Doubt Solving,CRS015570,USR039862,How to solve a practical challenge in Leadership? #12983,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Leadership.",292,,True,Pinned,2026-01-04
FRM012984,Industry Discussion,,USR042891,How to solve a practical challenge in Full Stack? #12984,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Full Stack.",63,USR004279,True,Resolved,2026-03-17
FRM012985,AI Forum,CRS002285,USR036238,How to solve a practical challenge in Sales? #12985,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Sales.",126,USR002564,False,Resolved,2026-01-26
FRM012986,Doubt Solving,,USR029773,How to solve a practical challenge in Cloud? #12986,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cloud.",149,USR005285,False,Open,2026-03-20
FRM012987,AI Forum,,USR024449,How to solve a practical challenge in Cybersecurity? #12987,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cybersecurity.",247,USR032043,False,Pinned,2026-03-09
FRM012988,Career Guidance,CRS001090,USR029555,How to solve a practical challenge in Finance? #12988,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Finance.",53,USR045721,True,Pinned,2026-05-11
FRM012989,Doubt Solving,CRS021804,USR000529,How to solve a practical challenge in Leadership? #12989,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Leadership.",83,USR028186,True,Closed,2025-12-19
FRM012990,Trainer Q&A,CRS005696,USR021250,How to solve a practical challenge in Full Stack? #12990,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Full Stack.",267,USR021983,True,Open,2026-01-18
FRM012991,Project Help,CRS006514,USR001907,How to solve a practical challenge in Cybersecurity? #12991,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cybersecurity.",122,USR011651,False,Closed,2025-11-30
FRM012992,AI Forum,CRS006106,USR039596,How to solve a practical challenge in Full Stack? #12992,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Full Stack.",155,,True,Closed,2026-02-04
FRM012993,Industry Discussion,CRS029527,USR025778,How to solve a practical challenge in Digital Marketing? #12993,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Digital Marketing.",66,USR011440,True,Open,2026-03-04
FRM012994,AI Forum,CRS032470,USR004931,How to solve a practical challenge in Finance? #12994,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Finance.",197,,True,Resolved,2026-04-07
FRM012995,AI Forum,CRS006606,USR035212,How to solve a practical challenge in Full Stack? #12995,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Full Stack.",57,USR026252,False,Pinned,2026-02-12
FRM012996,Industry Discussion,CRS049650,USR025068,How to solve a practical challenge in Digital Marketing? #12996,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Digital Marketing.",51,,False,Closed,2025-11-30
FRM012997,Assessment Help,,USR015802,How to solve a practical challenge in Data Science? #12997,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Data Science.",176,USR014869,True,Pinned,2025-12-01
FRM012998,Career Guidance,CRS021446,USR041339,How to solve a practical challenge in Data Science? #12998,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Data Science.",171,,True,Closed,2026-01-03
FRM012999,Project Help,,USR049730,How to solve a practical challenge in Manufacturing? #12999,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Manufacturing.",25,,True,Resolved,2026-05-03
FRM013000,Industry Discussion,CRS039315,USR013352,How to solve a practical challenge in Cybersecurity? #13000,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cybersecurity.",300,,True,Closed,2026-02-08
FRM013001,Assessment Help,CRS001305,USR038142,How to solve a practical challenge in Sales? #13001,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Sales.",16,,True,Pinned,2025-12-09
